lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,7,1,humidity,1.1927980891719636,0.8092663288116455,0.9089854091931947
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,8,1,temperature,0.2830998725772249,0.21833570301532745,0.9516616053686807
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,8,1,humidity,1.2470592238396987,0.888293445110321,0.8916931349298676
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,9,1,temperature,0.5096025754248936,0.3824095129966736,0.8528790586605692
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,9,1,humidity,2.266364562247215,1.68868887424469,0.6735928569789973
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,10,0,temperature,0.33313145956894274,0.21311268210411072,0.9409460692506648
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,10,0,humidity,1.4625466200742125,0.8932560682296753,0.8632124650407715
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,11,0,temperature,0.28178478101853455,0.21219772100448608,0.9592086998946512
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,11,0,humidity,0.7548374098217565,0.5558376312255859,0.9565823554328947
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,12,0,temperature,0.2583954606926363,0.20160162448883057,0.9597131920555045
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,12,0,humidity,0.9493641055237303,0.704627275466919,0.9406151844490911
