transfer_mode,protocol_name,display_name,masked_total,active_total_nominal,sensor,variable,rmse,mae,r2,active_count,rank_within_k
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,8,humidity,1.243759456196018,1.0787451267242432,0.892265546241446,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,9,temperature,0.6088918090705427,0.5583836436271667,0.7899650820797578,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,9,humidity,2.5136930261772807,2.375638723373413,0.5984639102243899,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,10,temperature,0.2854125686801468,0.19276197254657745,0.9566525358064646,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,10,humidity,0.951313736693925,0.6506945490837097,0.9421271855731058,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,11,temperature,0.40347678633687456,0.3458680510520935,0.9163685613198003,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,11,humidity,0.8958186917254359,0.7923834323883057,0.9388495439468068,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,12,temperature,0.22766675354101618,0.174676313996315,0.9687253597535007,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,12,humidity,0.5188639377801527,0.3711508810520172,0.9822615050776631,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,13,temperature,0.2784649924631669,0.22330328822135925,0.9524231086626238,2,3.0
zero_shot,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,13,humidity,1.238059568568161,1.1233325004577637,0.8770026593286476,2,3.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,1,temperature,0.31783271006988306,0.2573767304420471,0.9317215166474692,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,1,humidity,0.966089132175456,0.853853166103363,0.9351458031634637,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,2,temperature,0.45028353010886046,0.3803319036960602,0.8978549856693858,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,2,humidity,1.0273063855937,0.725448489189148,0.9119900728103536,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,3,temperature,0.3010411316406001,0.21872127056121826,0.9487334875944575,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,3,humidity,1.0170941217692375,0.7573902010917664,0.9214113717093152,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,4,temperature,0.7324438880155524,0.4760727286338806,0.7973598139634599,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,4,humidity,1.830929487907197,1.2856765985488892,0.6643995530426565,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,5,temperature,0.6222158169014613,0.5360764265060425,0.7467582494312333,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,5,humidity,1.4695002486159616,1.1368118524551392,0.8402503872684204,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,6,temperature,0.4569281111190799,0.32656559348106384,0.8925170886717598,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,6,humidity,1.2576773908565506,0.8898115158081055,0.889057128907179,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,7,temperature,0.5317859470661909,0.38952207565307617,0.837851830376782,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,7,humidity,1.7729725501296356,1.5949560403823853,0.7989143159352108,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,8,temperature,0.3213095730898861,0.25749558210372925,0.9377326726154714,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,8,humidity,1.2578547215927758,1.0777536630630493,0.8898098506698762,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,9,temperature,0.6601247159209288,0.5947219729423523,0.7531328861037893,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,9,humidity,2.832402487790928,2.5861430168151855,0.4901880195314039,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,10,temperature,0.32075371244531375,0.26703518629074097,0.9452529260426418,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,10,humidity,1.238564684466551,1.1114345788955688,0.9019010254351197,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,11,temperature,0.4100839460311888,0.3604751229286194,0.9136071074148051,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,11,humidity,0.9639671760803704,0.8486576080322266,0.9291917352950015,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,12,temperature,0.20939311048838552,0.16180500388145447,0.9735443845694651,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,12,humidity,0.5559624807525246,0.4048408567905426,0.9796342324138222,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,13,temperature,0.2586927846639277,0.21139438450336456,0.9589395699371113,2,4.0
zero_shot,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,13,humidity,1.2200923765104563,1.1298340559005737,0.880546725033924,2,4.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,1,temperature,0.3279115232216148,0.2729322910308838,0.9273224935930588,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,1,humidity,1.042380978127192,0.8789021372795105,0.9244983162267529,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,2,temperature,0.45195614575536286,0.3901148736476898,0.8970947219989628,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,2,humidity,1.0656010309023924,0.8056031465530396,0.9053063210920674,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,3,temperature,0.3218874243773472,0.25930914282798767,0.9413875171843223,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,3,humidity,1.0429459472906695,0.8588780164718628,0.9173655687380439,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,4,temperature,0.7315525439797688,0.5138607025146484,0.797852728428859,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,4,humidity,1.8251611533930647,1.351910948753357,0.6665108290436208,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,5,temperature,0.5264175758943752,0.430301696062088,0.8187349949365709,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,5,humidity,1.0698298458924635,0.8483741879463196,0.9153299249081323,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,6,temperature,0.43983370090205215,0.33659377694129944,0.9004088709357966,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,6,humidity,1.141722895404729,0.8828383684158325,0.9085713448340108,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,7,temperature,0.600672596207663,0.4299783408641815,0.793122156902172,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,7,humidity,1.888272737382065,1.578810691833496,0.7719098203056318,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,8,temperature,0.24520170418900078,0.1926981657743454,0.9637373229607599,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,8,humidity,1.0329653028142993,0.8934018611907959,0.9256889689758918,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,9,temperature,0.5869350588275235,0.5461505651473999,0.8048397570307954,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,9,humidity,2.52748279690194,2.408200979232788,0.5940462647575859,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,10,temperature,0.2827228419831147,0.18295329809188843,0.9574656984475289,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,10,humidity,0.8379928775452807,0.6363004446029663,0.9550936541702811,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,11,temperature,0.43875193285720104,0.3800365626811981,0.9011058612380887,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,11,humidity,0.9877018191134772,0.8502649068832397,0.9256619501233012,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,12,temperature,0.23938974129676982,0.1850680708885193,0.9654216584560054,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,12,humidity,0.6457659137565227,0.450080931186676,0.9725235874835556,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,13,temperature,0.3023779216450164,0.24204358458518982,0.9439010149434883,2,5.0
zero_shot,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,13,humidity,1.312437283061987,1.191633701324463,0.8617803595803478,2,5.0
head_only,lab2_all13,Lab2 all 13 active,0,13,1,temperature,0.21583617484371387,0.18032924830913544,0.9685127202673898,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,1,humidity,0.9865215451787496,0.880234956741333,0.9323735131049757,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,2,temperature,0.2895618455905382,0.20659998059272766,0.9577596294151731,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,2,humidity,0.9419019984556908,0.6166083216667175,0.9260150907273405,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,3,temperature,0.2679229797333386,0.209835022687912,0.9593928948793855,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,3,humidity,0.8222809923779252,0.5883584022521973,0.9486337418861117,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,4,temperature,0.5104065005269641,0.23804232478141785,0.9015967896617817,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,4,humidity,1.4896455053768507,0.7710211277008057,0.777850596005794,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,5,temperature,0.19538426034621167,0.15280663967132568,0.9750292055701048,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,5,humidity,0.8339495685112676,0.5501551032066345,0.9485506281582541,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,6,temperature,0.33878719034186777,0.18940962851047516,0.9409122289160267,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,6,humidity,1.1291092422823334,0.7557080388069153,0.9105803764110879,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,7,temperature,0.41102760037913494,0.2542196214199066,0.903132007378772,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,7,humidity,1.2943856119985373,0.8774769902229309,0.892822286677511,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,8,temperature,0.27564496949790207,0.17831484973430634,0.9541738875409399,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,8,humidity,1.1793082429705015,0.7610562443733215,0.9031417789666536,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,9,temperature,0.49490979608189223,0.3650354743003845,0.8612402958163513,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,9,humidity,1.9952636306501674,1.4487197399139404,0.7470115527964641,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,10,temperature,0.3655724210509778,0.24493707716464996,0.9288844863856632,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,10,humidity,1.5843696549003774,0.9686211347579956,0.8394759428333298,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,11,temperature,0.18209339439942634,0.12311448156833649,0.9829658341726043,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,11,humidity,0.6346396218464349,0.4627765119075775,0.9693088043913972,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,12,temperature,0.2820218673793805,0.20320601761341095,0.9520091263538463,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,12,humidity,1.0751892699471157,0.7141386866569519,0.923830757809768,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,13,temperature,0.2096001474949176,0.17403315007686615,0.9730450821223304,13,
head_only,lab2_all13,Lab2 all 13 active,0,13,13,humidity,0.6798933528618977,0.5624253749847412,0.9629068067896099,13,
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,1,temperature,0.2298679522019422,0.17337042093276978,0.9642855863899318,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,1,humidity,0.9299593936607553,0.7983934283256531,0.9399059243806379,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,2,temperature,0.2677975193716815,0.19256660342216492,0.9638708160654519,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,2,humidity,0.875013623812744,0.6010140776634216,0.9361499342703038,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,3,temperature,0.2737955473976666,0.21585945785045624,0.9575932627127834,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,3,humidity,0.7947187984421987,0.5861058831214905,0.9520195403077799,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,4,temperature,0.45004182131133336,0.20782051980495453,0.9234962734365902,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,4,humidity,1.4404703218579988,0.7659060955047607,0.7922753943255887,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,5,temperature,0.29012534916292587,0.17942161858081818,0.9449414728415336,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,5,humidity,0.7432977102564895,0.5164584517478943,0.9591279813107773,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,temperature,0.3361743158832068,0.19606509804725647,0.9418201348898947,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,humidity,1.2872810770218541,1.1056171655654907,0.8837728261039786,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,temperature,0.3811828999802363,0.23260651528835297,0.9166884612730004,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,humidity,1.0741504994298587,0.814730167388916,0.9261913221494553,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,temperature,0.27013182417684384,0.17262639105319977,0.95598867789725,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,humidity,1.193113261065677,0.7929272651672363,0.9008608531335464,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,temperature,0.5462982678856746,0.4365905821323395,0.8309283071801723,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,humidity,2.2099716179522626,1.7249633073806763,0.6896344405752277,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,temperature,0.3729482590312651,0.25377410650253296,0.9259858649296064,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,humidity,1.5436250087779122,1.0334280729293823,0.8476260683923205,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,temperature,0.16267161362725668,0.11648187041282654,0.9864057257766696,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,humidity,0.6499524401724793,0.503606915473938,0.9678098792325224,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,temperature,0.28016583440654375,0.18756821751594543,0.952638716620286,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,humidity,1.0404838649593091,0.6582546830177307,0.9286686422280824,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,temperature,0.19141205954006837,0.14516499638557434,0.9775201477953092,5,1.0
head_only,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,humidity,0.6319001768022288,0.5142056345939636,0.9679587405754746,5,1.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,temperature,0.2015623913254556,0.1491636037826538,0.9725396744208146,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,humidity,0.8148942297187821,0.660507082939148,0.9538569644595161,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,temperature,0.2836572754595431,0.17926925420761108,0.9594647427076086,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,humidity,1.1206135003626938,0.7583718299865723,0.8952766803010072,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,temperature,0.31885539070317337,0.26560497283935547,0.9424865244074554,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,humidity,1.1794463662780574,1.0423592329025269,0.8943197530849519,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,temperature,0.5251297710885717,0.23973223567008972,0.8958378038497969,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,humidity,1.4655555724920915,0.7868921160697937,0.784977503815515,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,temperature,0.22227699203789192,0.16022908687591553,0.9676821655114746,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,humidity,0.8262592386718962,0.5436180830001831,0.9494951424538037,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,temperature,0.3860291584532305,0.2660047113895416,0.92328436852314,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,humidity,1.106927562910898,0.8083276152610779,0.9140592218199179,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,temperature,0.4202284115483256,0.2994610369205475,0.8987467020196057,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,humidity,1.320681864520235,0.9975698590278625,0.8884232833006163,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,temperature,0.3243258081191585,0.2133636325597763,0.9365581399940314,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,humidity,1.396961690785673,0.8926039338111877,0.8640901884512244,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,temperature,0.5578844862791034,0.41640472412109375,0.8236807201302945,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,humidity,2.214192289587735,1.584504246711731,0.6884478400316338,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,temperature,0.3428826769352854,0.25435692071914673,0.9374382914885403,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,humidity,1.4625018714827602,1.007509469985962,0.8632208383089228,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,temperature,0.20604624437146116,0.16005797684192657,0.978189688128867,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,humidity,0.6172850085141983,0.5115239024162292,0.9709643927423917,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,temperature,0.26502427725429345,0.20894455909729004,0.957619661299598,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,humidity,0.9175648876289301,0.5908381938934326,0.9445267795537299,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,temperature,0.1944810909883673,0.15515361726284027,0.9767935020619503,5,2.0
head_only,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,humidity,0.590791559701961,0.5049301385879517,0.9719920588305718,5,2.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,temperature,0.25237017868107314,0.20447205007076263,0.956951032043565,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,humidity,0.9731281774881828,0.8420706391334534,0.934197289650685,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,temperature,0.28336578170479404,0.22198741137981415,0.9595480119102144,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,humidity,1.0847621017909848,0.7761488556861877,0.9018702489097328,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,temperature,0.2409005349372421,0.16687846183776855,0.9671710024880287,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,humidity,0.8620344799230849,0.6294817924499512,0.9435470438081606,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,temperature,0.5667008521716965,0.2715871036052704,0.8786933608963456,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,humidity,1.6416550082391428,0.8402078747749329,0.730199299816964,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,5,temperature,0.27628263116807805,0.18173201382160187,0.9500701355954846,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,5,humidity,1.0637623636712878,0.764258861541748,0.9162876086454829,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,6,temperature,0.327647975040374,0.1714800000190735,0.9447339246305819,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,6,humidity,1.2275966488145795,0.7348229885101318,0.8943006619897629,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,7,temperature,0.3899142665957662,0.2426462024450302,0.912828086563054,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,7,humidity,1.4679466647871748,0.8939934372901917,0.8621528781693595,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,8,temperature,0.2973033550244119,0.21591614186763763,0.9466895309987098,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,8,humidity,1.3330067393539637,0.8379250764846802,0.8762496281533576,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,9,temperature,0.4767409912792506,0.3288993537425995,0.8712413974142668,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,9,humidity,2.06881625250903,1.4324883222579956,0.7280156341931374,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,10,temperature,0.33207040443683894,0.21111613512039185,0.9413216553492323,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,10,humidity,1.6076635501179368,0.9791181683540344,0.8347210941105968,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,11,temperature,0.25048115740604754,0.17391665279865265,0.9677683469037065,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,11,humidity,0.7833455401003825,0.48705506324768066,0.9532408930479217,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,12,temperature,0.25601348894687337,0.18140847980976105,0.9604525199466976,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,12,humidity,1.0246925520939603,0.6704619526863098,0.9308173909417986,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,13,temperature,0.21848572366523702,0.17455096542835236,0.9707112398195781,5,3.0
head_only,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,13,humidity,0.7830668875526979,0.6281021237373352,0.9507948746220813,5,3.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,1,temperature,0.21570075508039896,0.17010053992271423,0.9685522196008458,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,1,humidity,0.83014228124083,0.6981362700462341,0.9521139782178828,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,2,temperature,0.29635533224769395,0.19979187846183777,0.9557543519594633,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,2,humidity,1.1258553855782432,0.801729142665863,0.894294661064206,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,3,temperature,0.28164427989011454,0.23043695092201233,0.9551271178750447,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,3,humidity,0.9724194954743184,0.8011863827705383,0.9281635693301264,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,4,temperature,0.5323410890880531,0.2460755854845047,0.8929573503369612,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,4,humidity,1.541622685329166,0.855126678943634,0.7620775202348677,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,5,temperature,0.24764363861464653,0.2049785852432251,0.9598849282303386,5,4.0
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,5,5,humidity,1.159025006792187,0.9343667030334473,0.9006229483649825,5,4.0
