lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,variable,rmse,mae,r2
lab2,head_only,lab2_active_1_5_7_9_12,"Lab2 active set [1, 5, 7, 9, 12]",5,8,humidity,0.6686824794803629,0.46629716341312116,0.9621456260008229
lab2,head_only,lab2_active_1_5_7_9_12,"Lab2 active set [1, 5, 7, 9, 12]",5,8,temperature,0.2524896490131562,0.16692354415471738,0.9520650011903828
lab2,head_only,lab2_active_1_5_8,"Lab2 active set [1, 5, 8]",3,10,humidity,0.8303942613426223,0.6168904556677892,0.9442429130167196
lab2,head_only,lab2_active_1_5_8,"Lab2 active set [1, 5, 8]",3,10,temperature,0.27443675221698405,0.19174124758977157,0.9439984286397723
lab2,head_only,lab2_active_1_5_9,"Lab2 active set [1, 5, 9]",3,10,humidity,0.7014853075304414,0.5095876730405368,0.9589114381725719
lab2,head_only,lab2_active_1_5_9,"Lab2 active set [1, 5, 9]",3,10,temperature,0.2465714890960103,0.16444692244896522,0.9533039569851355
lab2,head_only,lab2_active_1_6,"Lab2 active set [1, 6]",2,11,humidity,0.7259098857727911,0.4983862592623784,0.957089978716853
lab2,head_only,lab2_active_1_6,"Lab2 active set [1, 6]",2,11,temperature,0.2682720681449856,0.18499553088958448,0.9456204591019783
lab2,head_only,lab2_active_1_6_10,"Lab2 active set [1, 6, 10]",3,10,humidity,0.6740936838592642,0.4525540769100189,0.9609757491288883
lab2,head_only,lab2_active_1_6_10,"Lab2 active set [1, 6, 10]",3,10,temperature,0.24289470730676993,0.15789033931035262,0.9558915854737452
lab2,head_only,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",3,10,humidity,0.6931530617571956,0.49977564353209275,0.9624194990930703
lab2,head_only,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",3,10,temperature,0.23982665961377744,0.1617269217967987,0.9566324905940558
lab2,head_only,lab2_active_1_6_12,"Lab2 active set [1, 6, 12]",3,10,humidity,0.7087347688382432,0.5108063358526963,0.9585312170888449
lab2,head_only,lab2_active_1_6_12,"Lab2 active set [1, 6, 12]",3,10,temperature,0.2532365079502681,0.17448337032244757,0.9528223550227165
lab2,head_only,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",3,10,humidity,0.7700487912262391,0.5526967621766604,0.9527858525955046
lab2,head_only,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",3,10,temperature,0.2538748939581836,0.17238675344448823,0.9521035930752283
lab2,head_only,lab2_active_1_6_7,"Lab2 active set [1, 6, 7]",3,10,humidity,0.8241488489322675,0.6300874512929183,0.9449268280549602
lab2,head_only,lab2_active_1_6_7,"Lab2 active set [1, 6, 7]",3,10,temperature,0.29883742187847573,0.2200489892409398,0.9347472015845633
lab2,head_only,lab2_active_1_6_7_8_12,"Lab2 active set [1, 6, 7, 8, 12]",5,8,humidity,0.7681638091352974,0.5587571607186244,0.9509001133261509
lab2,head_only,lab2_active_1_6_7_8_12,"Lab2 active set [1, 6, 7, 8, 12]",5,8,temperature,0.2739749717909335,0.19356685762221998,0.9448474465190642
lab2,head_only,lab2_active_1_6_8,"Lab2 active set [1, 6, 8]",3,10,humidity,0.7816817529050789,0.5782227493249453,0.9507935859504844
lab2,head_only,lab2_active_1_6_8,"Lab2 active set [1, 6, 8]",3,10,temperature,0.2562906528851926,0.1743696515376751,0.9511837855457723
lab2,head_only,lab2_active_1_6_9,"Lab2 active set [1, 6, 9]",3,10,humidity,0.7265027828196098,0.521352048103626,0.9579900002446707
lab2,head_only,lab2_active_1_6_9,"Lab2 active set [1, 6, 9]",3,10,temperature,0.2683307577561077,0.1856765907544356,0.9467987668875553
lab2,head_only,lab2_active_1_7,"Lab2 active set [1, 7]",2,11,humidity,0.8773933659699894,0.6717103307063763,0.9380937590956457
lab2,head_only,lab2_active_1_7,"Lab2 active set [1, 7]",2,11,temperature,0.3287375839710658,0.2456613309108294,0.9199121434221775
lab2,head_only,lab2_active_1_7_10,"Lab2 active set [1, 7, 10]",3,10,humidity,0.7188002274366874,0.5051000622602609,0.9561255137665702
lab2,head_only,lab2_active_1_7_10,"Lab2 active set [1, 7, 10]",3,10,temperature,0.2861368758287399,0.1921760978607031,0.9383369107116801
lab2,head_only,lab2_active_1_7_11,"Lab2 active set [1, 7, 11]",3,10,humidity,0.7207929371151832,0.5387545044605548,0.9577851452465483
lab2,head_only,lab2_active_1_7_11,"Lab2 active set [1, 7, 11]",3,10,temperature,0.2641932050439113,0.17382883796325097,0.9478073713948976
lab2,head_only,lab2_active_1_7_12,"Lab2 active set [1, 7, 12]",3,10,humidity,0.7860046998044413,0.5815909871688256,0.9490127816527669
lab2,head_only,lab2_active_1_7_12,"Lab2 active set [1, 7, 12]",3,10,temperature,0.2944433446258917,0.20951332839635703,0.9356712462835114
lab2,head_only,lab2_active_1_7_13,"Lab2 active set [1, 7, 13]",3,10,humidity,0.8689378417785314,0.6820298020656292,0.9397357018524567
lab2,head_only,lab2_active_1_7_13,"Lab2 active set [1, 7, 13]",3,10,temperature,0.3346467875295626,0.2506010807477511,0.9176009139132421
lab2,head_only,lab2_active_1_7_8,"Lab2 active set [1, 7, 8]",3,10,humidity,0.7574806584814158,0.541860614831631,0.9522630753635497
lab2,head_only,lab2_active_1_7_8,"Lab2 active set [1, 7, 8]",3,10,temperature,0.2801365892478207,0.18742248874444228,0.9412643811874747
lab2,head_only,lab2_active_1_7_9,"Lab2 active set [1, 7, 9]",3,10,humidity,0.7819702176193574,0.5946507041270916,0.9510338999330978
lab2,head_only,lab2_active_1_7_9,"Lab2 active set [1, 7, 9]",3,10,temperature,0.29203916884100334,0.2130146737282093,0.9369714798600385
lab2,head_only,lab2_active_1_8,"Lab2 active set [1, 8]",2,11,humidity,0.8606347495117733,0.6249798994797927,0.9401174414436115
lab2,head_only,lab2_active_1_8,"Lab2 active set [1, 8]",2,11,temperature,0.26891050284692153,0.18814098147245553,0.9465756906856011
lab2,head_only,lab2_active_1_8_10,"Lab2 active set [1, 8, 10]",3,10,humidity,0.7975194519013905,0.5615920745409452,0.9470042398882467
lab2,head_only,lab2_active_1_8_10,"Lab2 active set [1, 8, 10]",3,10,temperature,0.2529086130724546,0.16307688962954742,0.9518017077776068
lab2,head_only,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",3,10,humidity,0.736498492515978,0.5513659830276783,0.9559880645862007
lab2,head_only,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",3,10,temperature,0.26232602358520685,0.1897743928890962,0.9487281166207603
lab2,head_only,lab2_active_1_8_11_12_13,"Lab2 active set [1, 8, 11, 12, 13]",5,8,humidity,0.7216089709280269,0.5226701979453747,0.9579329887637618
lab2,head_only,lab2_active_1_8_11_12_13,"Lab2 active set [1, 8, 11, 12, 13]",5,8,temperature,0.2536521069825902,0.1708095635359104,0.9524144812986618
lab2,head_only,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",3,10,humidity,0.710487518617446,0.5019643788154309,0.9588373546743499
lab2,head_only,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",3,10,temperature,0.2699019661881917,0.19084947613569406,0.9463797696767734
lab2,head_only,lab2_active_1_8_13,"Lab2 active set [1, 8, 13]",3,10,humidity,0.7616572199560365,0.5432066046274625,0.9526088409117972
lab2,head_only,lab2_active_1_8_13,"Lab2 active set [1, 8, 13]",3,10,temperature,0.3019382298665436,0.23029495317202348,0.9324254555930955
lab2,head_only,lab2_active_1_8_9,"Lab2 active set [1, 8, 9]",3,10,humidity,0.7361647157894511,0.545858403811088,0.9553331787817826
lab2,head_only,lab2_active_1_8_9,"Lab2 active set [1, 8, 9]",3,10,temperature,0.26391993126314583,0.1807494335449659,0.9480846533148697
lab2,head_only,lab2_active_1_9,"Lab2 active set [1, 9]",2,11,humidity,0.8805198114199949,0.69795528283486,0.9392484247275207
lab2,head_only,lab2_active_1_9,"Lab2 active set [1, 9]",2,11,temperature,0.29345842003565037,0.22151191647236163,0.9363374704226003
lab2,head_only,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",3,10,humidity,0.6884386679430489,0.4864632808245145,0.9594429518477706
lab2,head_only,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",3,10,temperature,0.24708608727630377,0.1596885587160404,0.953330219318957
lab2,head_only,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",3,10,humidity,0.6122529120764894,0.42537162739496964,0.9684413542018694
lab2,head_only,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",3,10,temperature,0.22916030301763923,0.15090578966415846,0.9599657674493918
lab2,head_only,lab2_active_1_9_11_12_13,"Lab2 active set [1, 9, 11, 12, 13]",5,8,humidity,0.7369540073566151,0.5425435465115768,0.9578210328868337
lab2,head_only,lab2_active_1_9_11_12_13,"Lab2 active set [1, 9, 11, 12, 13]",5,8,temperature,0.25025532627337593,0.17187234931267226,0.9531961342936276
lab2,head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",3,10,humidity,0.7227595632295398,0.5203772852054009,0.958373663689594
lab2,head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",3,10,temperature,0.26079165704092344,0.18090771941038278,0.9495588742816797
lab2,head_only,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",3,10,humidity,0.8624489745197226,0.672549681021617,0.9400674062409452
