lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2,active_count,rank_within_k,source_transfer_mode,source_score,source_r2_temperature,source_r2_humidity
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,13,0,temperature,0.49240628178615703,0.3062072694301605,0.4365386697036344,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,13,0,humidity,1.526777313642727,0.9895715713500977,0.887469617146757,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,1,1,temperature,0.1604513961077738,0.11381392180919647,0.9335535221282758,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,1,1,humidity,0.6105760573468231,0.47382065653800964,0.9857755032761029,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,2,1,temperature,0.1100241267773128,0.08645111322402954,0.9832975652384073,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,2,1,humidity,0.5824239033613186,0.45438238978385925,0.9855743003251336,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,3,0,temperature,0.11577784353076473,0.0877922996878624,0.9749759881396423,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,3,0,humidity,0.505555551378136,0.39376312494277954,0.9884613700713729,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,4,0,temperature,0.14346785741456497,0.10500654578208923,0.9335391435936311,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
lab1,lab1_reference,lab2_active_1_2_6_9_12,"Lab2 active set [1, 2, 6, 9, 12]",5,8,4,0,humidity,0.5262867542307679,0.4118567705154419,0.9855159910275139,5,4.0,head_only,0.9589960451677222,0.9540550561387687,0.9639370341966755
