lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,7,0,temperature,0.22628548557240608,0.15134453773498535,0.9636837670580591
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,8,0,humidity,0.4520487335547669,0.33252498507499695,0.9857917917633267
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,8,0,temperature,0.20219119628699606,0.13424794375896454,0.9677563390378082
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,9,0,humidity,0.6864538903640114,0.4674689769744873,0.9704869096657006
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,9,0,temperature,0.23719164035535717,0.14007310569286346,0.9585685147623457
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,10,1,humidity,0.780888168468184,0.5670199990272522,0.9620217534402172
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,10,1,temperature,0.29931633157402465,0.2268075793981552,0.9399125430722232
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,11,0,humidity,0.6532032723501363,0.47685012221336365,0.967297055187118
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,11,0,temperature,0.25788894155854825,0.1690690815448761,0.9545976468922286
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,12,1,humidity,0.5529625088225513,0.39828795194625854,0.980604063602498
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,12,1,temperature,0.24547200909204778,0.1680229753255844,0.9534936955523489
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,13,0,humidity,0.6620030275532044,0.5747786164283752,0.9654829882206863
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,13,0,temperature,0.20283251575454347,0.1621355563402176,0.9669146431366494
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,1,0,humidity,0.5757314000489856,0.4200648367404938,0.9768030835473172
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,1,0,temperature,0.18384011965105745,0.14348235726356506,0.96951417597721
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,2,0,humidity,0.6303468872434022,0.42289480566978455,0.9659122727743866
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,2,0,temperature,0.3204102367062687,0.2022923082113266,0.9305373931418413
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,3,0,humidity,0.5483533495821842,0.3909030854701996,0.9770582668469197
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,3,0,temperature,0.27665028714379336,0.2200077474117279,0.9422295772121688
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,4,0,humidity,1.1149450885611325,0.666136622428894,0.8661110872006398
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,4,0,temperature,0.6018206550250825,0.35522788763046265,0.8198828687429468
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,5,0,humidity,0.4271253491490394,0.31669020652770996,0.9869575149259721
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,5,0,temperature,0.20769218891600938,0.15658973157405853,0.9636658181032238
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,6,0,humidity,0.6244539259475083,0.37946248054504395,0.9726768910460545
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,6,0,temperature,0.2952087598571891,0.1626860499382019,0.9423252406411389
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,7,0,humidity,0.5582002974719543,0.39947065711021423,0.9808273043390783
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,7,0,temperature,0.25218289270647604,0.1721186339855194,0.9548956280699327
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,8,0,humidity,0.43227545198418355,0.3042379915714264,0.9870075827672775
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,8,0,temperature,0.24685923037080182,0.19569768011569977,0.9519361443266117
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,9,0,humidity,0.6243199463363088,0.4294734001159668,0.9755878315642219
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,9,0,temperature,0.27094713748303956,0.1885896474123001,0.9459369081646873
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,10,1,humidity,0.6843162859809256,0.39583367109298706,0.9708343960312659
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,10,1,temperature,0.30896797908294393,0.22120288014411926,0.9359749509339218
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,11,0,humidity,0.677120909504034,0.528134822845459,0.9648583116101199
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,11,0,temperature,0.27985489061119445,0.22051581740379333,0.9465338750616437
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,12,1,humidity,0.5033391674389943,0.3282519578933716,0.9839290774296892
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,12,1,temperature,0.23809005539722863,0.1633618324995041,0.9562487568914515
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,13,1,humidity,0.6620030275532044,0.5747786164283752,0.9654829882206863
lab2,head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,13,1,temperature,0.20283251575454347,0.1621355563402176,0.9669146431366494
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,1,0,humidity,0.46855593478826696,0.3496129810810089,0.9846356810433554
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,1,0,temperature,0.2031399647995615,0.15344831347465515,0.9627772811448821
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,2,0,humidity,0.6954476728740068,0.43479329347610474,0.9585076785984729
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,2,0,temperature,0.3624739958216368,0.2173335999250412,0.9111019933208301
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,3,0,humidity,0.4760197065395346,0.3391750454902649,0.9827115883994074
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,3,0,temperature,0.26646194714791593,0.21144512295722961,0.9464063078650495
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,4,0,humidity,1.1814470621260964,0.67192143201828,0.8496628867020859
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,4,0,temperature,0.6391311767163268,0.3589574694633484,0.7968574643612261
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,5,0,humidity,0.5259441593811601,0.41094812750816345,0.9802244342660518
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,5,0,temperature,0.218872912820704,0.1611931324005127,0.959648556320738
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,6,0,humidity,0.6965542324460312,0.3981229066848755,0.9660031096952412
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,6,0,temperature,0.3422865058121353,0.19345492124557495,0.9224633758272389
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,7,0,humidity,0.5920916537622579,0.3941617012023926,0.9784284701709353
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,7,0,temperature,0.27567502480411044,0.18705369532108307,0.9461008120476034
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,8,0,humidity,0.5629185602799573,0.3843739628791809,0.9779676934512982
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,8,0,temperature,0.2799552014608098,0.21444827318191528,0.9381845644980967
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,9,0,humidity,0.6548749505130569,0.42183613777160645,0.9731398334844668
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,9,0,temperature,0.3111614408091675,0.21953043341636658,0.9286977380515957
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,10,1,humidity,1.5370698994047498,1.1999311447143555,0.8528553623981353
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,10,1,temperature,0.6045011109909059,0.482143372297287,0.7549147424955884
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,11,0,humidity,0.6677330895256754,0.503140389919281,0.9658259877044932
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,11,0,temperature,0.31703078480964175,0.23536907136440277,0.9313855186984987
lab2,head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,12,0,humidity,0.5033391674389943,0.3282519578933716,0.9839290774296892
