transfer_mode,protocol_name,display_name,masked_total,variable,rmse,mae,r2
partial_finetune,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",10,humidity,1.7982166565190878,1.2543104199262767,0.7512612845238362
partial_finetune,lab2_active_11_12_13,"Lab2 active set [11, 12, 13]",10,temperature,0.47048325707673455,0.35344705100242907,0.8712886390848499
partial_finetune,lab2_active_11_13,"Lab2 active set [11, 13]",11,humidity,2.1609787988714073,1.7997761414601252,0.6417626254453377
partial_finetune,lab2_active_11_13,"Lab2 active set [11, 13]",11,temperature,0.5673831158081962,0.4793797227052542,0.8169087361246986
partial_finetune,lab2_active_12_13,"Lab2 active set [12, 13]",11,humidity,1.7343919087793318,1.2423960658220143,0.7621524404482367
partial_finetune,lab2_active_12_13,"Lab2 active set [12, 13]",11,temperature,0.45359465563472706,0.3461662404812299,0.8770878354455129
partial_finetune,lab2_active_1_10,"Lab2 active set [1, 10]",11,humidity,1.5597837973157396,1.0768781625307524,0.814838650830943
partial_finetune,lab2_active_1_10,"Lab2 active set [1, 10]",11,temperature,0.42395475073398703,0.3084270656108856,0.898018118037536
partial_finetune,lab2_active_1_10_11,"Lab2 active set [1, 10, 11]",10,humidity,1.8073095824891103,1.27371242413154,0.7462371804761763
partial_finetune,lab2_active_1_10_11,"Lab2 active set [1, 10, 11]",10,temperature,0.47074472111771004,0.3543437352547279,0.872884185098097
partial_finetune,lab2_active_1_10_12,"Lab2 active set [1, 10, 12]",10,humidity,1.5869873524322933,1.1032335391411414,0.8070815362678941
partial_finetune,lab2_active_1_10_12,"Lab2 active set [1, 10, 12]",10,temperature,0.415557669075123,0.3060227231337474,0.9019435565045684
partial_finetune,lab2_active_1_10_13,"Lab2 active set [1, 10, 13]",10,humidity,1.6520333502323368,1.1082057769481952,0.789890856789714
partial_finetune,lab2_active_1_10_13,"Lab2 active set [1, 10, 13]",10,temperature,0.4602408641946124,0.3430376671827756,0.8788448032743396
partial_finetune,lab2_active_1_11,"Lab2 active set [1, 11]",11,humidity,1.8526899551220959,1.42047780752182,0.7364557407092617
partial_finetune,lab2_active_1_11,"Lab2 active set [1, 11]",11,temperature,0.5425286008425763,0.45833581112898314,0.8299651850138665
partial_finetune,lab2_active_1_11_12,"Lab2 active set [1, 11, 12]",10,humidity,1.8093551147195668,1.3582148322692285,0.7452298740357162
partial_finetune,lab2_active_1_11_12,"Lab2 active set [1, 11, 12]",10,temperature,0.4753694485957489,0.37772654111568743,0.8690440127509209
partial_finetune,lab2_active_1_11_13,"Lab2 active set [1, 11, 13]",10,humidity,1.951559586291972,1.4537337972567632,0.7033070863056327
partial_finetune,lab2_active_1_11_13,"Lab2 active set [1, 11, 13]",10,temperature,0.5492445867995559,0.4498589336872101,0.8271796194812138
partial_finetune,lab2_active_1_12,"Lab2 active set [1, 12]",11,humidity,1.540125622757376,1.1689640879631042,0.8124064269313966
partial_finetune,lab2_active_1_12,"Lab2 active set [1, 12]",11,temperature,0.4093392342818075,0.3193005300485171,0.9021621341421505
partial_finetune,lab2_active_1_12_13,"Lab2 active set [1, 12, 13]",10,humidity,1.6802153231294918,1.2465257186156053,0.7795164908360263
partial_finetune,lab2_active_1_12_13,"Lab2 active set [1, 12, 13]",10,temperature,0.45434958300428785,0.3525621466911756,0.8792390469306542
partial_finetune,lab2_active_1_13,"Lab2 active set [1, 13]",11,humidity,1.762799329429225,1.2761094295061552,0.7602375070597598
partial_finetune,lab2_active_1_13,"Lab2 active set [1, 13]",11,temperature,0.5050070105348449,0.3980151735819303,0.852266345550206
partial_finetune,lab2_active_1_2,"Lab2 active set [1, 2]",11,humidity,1.6474608042509746,1.0981940306149995,0.7941049326136328
partial_finetune,lab2_active_1_2,"Lab2 active set [1, 2]",11,temperature,0.48060640984297354,0.36895142724880803,0.8669355902487562
partial_finetune,lab2_active_1_2_10,"Lab2 active set [1, 2, 10]",10,humidity,1.6896338277627787,1.0845994078196013,0.7831696428145201
partial_finetune,lab2_active_1_2_10,"Lab2 active set [1, 2, 10]",10,temperature,0.44711089087279327,0.3076942287958585,0.88680504092173
partial_finetune,lab2_active_1_2_11,"Lab2 active set [1, 2, 11]",10,humidity,1.7975651863219335,1.2238831382531385,0.7510548880018754
partial_finetune,lab2_active_1_2_11,"Lab2 active set [1, 2, 11]",10,temperature,0.4903035280404854,0.377384752035141,0.8644569128156291
partial_finetune,lab2_active_1_2_12,"Lab2 active set [1, 2, 12]",10,humidity,1.6764695032803023,1.1387343865174513,0.7853022446479176
partial_finetune,lab2_active_1_2_12,"Lab2 active set [1, 2, 12]",10,temperature,0.4401908490308241,0.3056129687107526,0.8883153416563254
partial_finetune,lab2_active_1_2_13,"Lab2 active set [1, 2, 13]",10,humidity,1.7532412377036939,1.1697767285200267,0.7629519889516352
partial_finetune,lab2_active_1_2_13,"Lab2 active set [1, 2, 13]",10,temperature,0.5091035439406503,0.39705108679257906,0.8491071511559872
partial_finetune,lab2_active_1_2_3,"Lab2 active set [1, 2, 3]",10,humidity,1.6394947017258075,1.070884644985199,0.7962802356862839
partial_finetune,lab2_active_1_2_3,"Lab2 active set [1, 2, 3]",10,temperature,0.4969115885979186,0.37507297557133895,0.8595156303136646
partial_finetune,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,humidity,1.5895414873444749,1.0638177945063665,0.8071248163674785
partial_finetune,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,temperature,0.48575768377338757,0.3668997081426474,0.8653659029502706
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,humidity,1.745948158077778,1.1657170607493474,0.7674474738015632
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,temperature,0.4609842219856122,0.33675433580692,0.8780338560634096
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,humidity,1.6727069263764665,1.2044292367421663,0.7855541324700452
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,temperature,0.46855115254277396,0.36206919184097874,0.8750093152797036
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,humidity,1.587323871315141,1.029140082689432,0.8076680931818161
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,temperature,0.41524667213809113,0.27886606408999515,0.9018474663700566
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,humidity,1.6355346146522618,1.0723142761450548,0.7982888778790265
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,temperature,0.44581668849830175,0.3279341493661587,0.8871239743999987
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,humidity,1.5066907218972219,1.0845207709532518,0.826388000205719
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,temperature,0.3928205214053203,0.2667012856556819,0.9111193370391663
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,humidity,1.6308784872738378,1.1859982930696928,0.7958254723524942
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,temperature,0.45571764274208565,0.3296617819712712,0.8802743380654774
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,humidity,1.6180516477768072,1.1042147874832153,0.7992991452319642
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,temperature,0.44287220305714353,0.3172573229441276,0.887608646132564
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,humidity,1.8375304924463878,1.3152602039850676,0.7404405243797113
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,temperature,0.5135457356676122,0.3988629820255133,0.8484132517954687
partial_finetune,lab2_active_1_3_12,"Lab2 active set [1, 3, 12]",10,humidity,1.5653558626997628,1.1466746972157404,0.8096687423432297
partial_finetune,lab2_active_1_3_12,"Lab2 active set [1, 3, 12]",10,temperature,0.4259124673823947,0.3148391258258086,0.8944750947753077
partial_finetune,lab2_active_1_3_13,"Lab2 active set [1, 3, 13]",10,humidity,1.770150903168551,1.2147449163290172,0.7579267547932094
partial_finetune,lab2_active_1_3_13,"Lab2 active set [1, 3, 13]",10,temperature,0.5044140425962922,0.38251181176075566,0.8530572007041088
partial_finetune,lab2_active_1_3_4,"Lab2 active set [1, 3, 4]",10,humidity,1.5586952650549861,1.0766929571445172,0.8131574557432284
partial_finetune,lab2_active_1_3_4,"Lab2 active set [1, 3, 4]",10,temperature,0.5031530758239322,0.39230202023799604,0.8539583248352323
partial_finetune,lab2_active_1_3_4_6_8,"Lab2 active set [1, 3, 4, 6, 8]",8,humidity,1.6197231339151936,1.1374864119749803,0.7970820451267182
partial_finetune,lab2_active_1_3_4_6_8,"Lab2 active set [1, 3, 4, 6, 8]",8,temperature,0.45227722082842836,0.3307368732415713,0.8827221416139115
partial_finetune,lab2_active_1_3_5,"Lab2 active set [1, 3, 5]",10,humidity,1.7171938475185042,1.1835396931721613,0.771338696321897
partial_finetune,lab2_active_1_3_5,"Lab2 active set [1, 3, 5]",10,temperature,0.46000790828747007,0.33615866188819593,0.8791602581936123
partial_finetune,lab2_active_1_3_6,"Lab2 active set [1, 3, 6]",10,humidity,1.659262416810792,1.1838268316709077,0.788002113842716
partial_finetune,lab2_active_1_3_6,"Lab2 active set [1, 3, 6]",10,temperature,0.47628092507748093,0.3642254712489935,0.869637757644871
partial_finetune,lab2_active_1_3_7,"Lab2 active set [1, 3, 7]",10,humidity,1.4811396964800438,1.0403041702050428,0.8303259148929837
partial_finetune,lab2_active_1_3_7,"Lab2 active set [1, 3, 7]",10,temperature,0.41576942402325723,0.280692736689861,0.9003552276512818
partial_finetune,lab2_active_1_3_8,"Lab2 active set [1, 3, 8]",10,humidity,1.6558791524897936,1.1625164151191711,0.7878219401752996
partial_finetune,lab2_active_1_3_8,"Lab2 active set [1, 3, 8]",10,temperature,0.4386814785267395,0.32150972806490385,0.8892870235301158
partial_finetune,lab2_active_1_3_9,"Lab2 active set [1, 3, 9]",10,humidity,1.421670228855637,1.0407477342165434,0.8444982111655108
partial_finetune,lab2_active_1_3_9,"Lab2 active set [1, 3, 9]",10,temperature,0.40847052877544354,0.2913823058971992,0.90222270661156
partial_finetune,lab2_active_1_3_9_12_13,"Lab2 active set [1, 3, 9, 12, 13]",8,humidity,1.4908432982742115,1.0873381862273583,0.8257800893413626
partial_finetune,lab2_active_1_3_9_12_13,"Lab2 active set [1, 3, 9, 12, 13]",8,temperature,0.422360024329293,0.30901528551028323,0.8935425402426938
partial_finetune,lab2_active_1_4,"Lab2 active set [1, 4]",11,humidity,1.645102231052096,1.1670038929352393,0.7961826495256873
partial_finetune,lab2_active_1_4,"Lab2 active set [1, 4]",11,temperature,0.5572326798303655,0.44917221252734846,0.8185782981015824
partial_finetune,lab2_active_1_4_10,"Lab2 active set [1, 4, 10]",10,humidity,1.5167818422671462,1.047473077590649,0.8219602662430732
partial_finetune,lab2_active_1_4_10,"Lab2 active set [1, 4, 10]",10,temperature,0.4706974345069193,0.36456964451533097,0.8716376529539591
partial_finetune,lab2_active_1_4_10_12_13,"Lab2 active set [1, 4, 10, 12, 13]",8,humidity,1.5913502876830752,1.1314629728977497,0.8027854434079384
partial_finetune,lab2_active_1_4_10_12_13,"Lab2 active set [1, 4, 10, 12, 13]",8,temperature,0.4622637913227752,0.356030761049344,0.8763947065508558
partial_finetune,lab2_active_1_4_11,"Lab2 active set [1, 4, 11]",10,humidity,1.8493666534868372,1.4378620431973383,0.7384500769615534
partial_finetune,lab2_active_1_4_11,"Lab2 active set [1, 4, 11]",10,temperature,0.5711286551839267,0.48446856095240665,0.8127715130620936
partial_finetune,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,humidity,1.5315561273802205,1.151936072569627,0.8162697441482485
partial_finetune,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,temperature,0.46417009203474235,0.3619144226496036,0.8711970416517816
partial_finetune,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,humidity,1.6601074354946483,1.1948087903169484,0.790673878326563
partial_finetune,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,temperature,0.5347587149448866,0.4305416758243854,0.8347371856171779
partial_finetune,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,humidity,1.5920259960133392,1.128287828885592,0.8023994700152378
partial_finetune,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,temperature,0.49073052987074917,0.38945916065802944,0.8616481858536564
partial_finetune,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,humidity,1.6036271095243428,1.1963439125281115,0.8025206763286691
partial_finetune,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,temperature,0.517138502759211,0.42899056810599107,0.8488713680795452
partial_finetune,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,humidity,1.364384862588148,0.9592094054588904,0.8522633453906857
partial_finetune,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,temperature,0.42761164717588496,0.3010626779152797,0.8883171865349747
partial_finetune,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,humidity,1.4909909243370973,1.0769721957353444,0.8263269366778985
partial_finetune,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,temperature,0.4583111232538839,0.34624130909259504,0.8777720899236034
partial_finetune,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,humidity,1.3493924485837796,0.9924760735951937,0.8592141329123083
partial_finetune,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,temperature,0.39670240830802234,0.28197897053681886,0.9057526352109331
partial_finetune,lab2_active_1_5,"Lab2 active set [1, 5]",11,humidity,1.639144504274487,1.1340886308596685,0.7918331997362766
partial_finetune,lab2_active_1_5,"Lab2 active set [1, 5]",11,temperature,0.4385903971561168,0.3290504549558346,0.8912492657781376
partial_finetune,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,humidity,1.682118230755693,1.1379802777216985,0.7819395130476192
partial_finetune,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,temperature,0.4313524193428081,0.3100954901713591,0.8949601401953295
partial_finetune,lab2_active_1_5_11,"Lab2 active set [1, 5, 11]",10,humidity,1.8704522006471649,1.3756075272193322,0.7268604204866626
partial_finetune,lab2_active_1_5_11,"Lab2 active set [1, 5, 11]",10,temperature,0.5017489817839782,0.40154366424450505,0.8545952824648265
partial_finetune,lab2_active_1_5_12,"Lab2 active set [1, 5, 12]",10,humidity,1.6427414499967024,1.1673675087782054,0.7919698201768353
partial_finetune,lab2_active_1_5_12,"Lab2 active set [1, 5, 12]",10,temperature,0.42218220669206424,0.30525193879237544,0.8985155727441967
partial_finetune,lab2_active_1_5_13,"Lab2 active set [1, 5, 13]",10,humidity,1.7842207869690694,1.283190158697275,0.7516681013863351
partial_finetune,lab2_active_1_5_13,"Lab2 active set [1, 5, 13]",10,temperature,0.46403996305890405,0.34458992114433873,0.8757768670203289
partial_finetune,lab2_active_1_5_6,"Lab2 active set [1, 5, 6]",10,humidity,1.763979621088275,1.3377990264158983,0.7614857684195175
partial_finetune,lab2_active_1_5_6,"Lab2 active set [1, 5, 6]",10,temperature,0.44823002089555813,0.3452230944083287,0.8850362773541092
partial_finetune,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",8,humidity,1.763621106074063,1.2400509760929987,0.7613298082473291
partial_finetune,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",8,temperature,0.4603733613951041,0.3441173331095622,0.8796947677729191
partial_finetune,lab2_active_1_5_7,"Lab2 active set [1, 5, 7]",10,humidity,1.5388211395848188,1.0310602830006526,0.816519016079549
partial_finetune,lab2_active_1_5_7,"Lab2 active set [1, 5, 7]",10,temperature,0.3990976650273614,0.26676037907600403,0.9096432552562125
partial_finetune,lab2_active_1_5_8,"Lab2 active set [1, 5, 8]",10,humidity,1.6353359565609098,1.1353006317065313,0.793353305483535
partial_finetune,lab2_active_1_5_8,"Lab2 active set [1, 5, 8]",10,temperature,0.423170406161268,0.29991308198525357,0.8981603120578333
partial_finetune,lab2_active_1_5_9,"Lab2 active set [1, 5, 9]",10,humidity,1.4139534986848985,0.9579042058724624,0.846057709884326
partial_finetune,lab2_active_1_5_9,"Lab2 active set [1, 5, 9]",10,temperature,0.38394636608349597,0.2517376049206807,0.9153216761634473
partial_finetune,lab2_active_1_6,"Lab2 active set [1, 6]",11,humidity,1.7085081774008837,1.385514470247122,0.776281408365895
partial_finetune,lab2_active_1_6,"Lab2 active set [1, 6]",11,temperature,0.48718830503206534,0.4080264224455907,0.8647552338116054
partial_finetune,lab2_active_1_6_10,"Lab2 active set [1, 6, 10]",10,humidity,1.66936747598524,1.1813529821542592,0.7870680847927125
partial_finetune,lab2_active_1_6_10,"Lab2 active set [1, 6, 10]",10,temperature,0.434858229810846,0.32163935097364277,0.8927974402961791
partial_finetune,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",10,humidity,1.7931013635393376,1.4011300252034113,0.7505350241072264
partial_finetune,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",10,temperature,0.5148293133182512,0.4331519351555751,0.8506822508508355
partial_finetune,lab2_active_1_6_12,"Lab2 active set [1, 6, 12]",10,humidity,1.6593866412267486,1.2722919583320618,0.7885744190237344
partial_finetune,lab2_active_1_6_12,"Lab2 active set [1, 6, 12]",10,temperature,0.4459709237304257,0.3465924182763466,0.8861655810085183
partial_finetune,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",10,humidity,1.7308054358785663,1.3002324654505804,0.7668044609699388
partial_finetune,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",10,temperature,0.503212813880538,0.4143685767283806,0.8525783870499641
partial_finetune,lab2_active_1_6_7,"Lab2 active set [1, 6, 7]",10,humidity,1.5765634849100105,1.1012417032168462,0.8089262505039929
partial_finetune,lab2_active_1_6_7,"Lab2 active set [1, 6, 7]",10,temperature,0.4092308777783735,0.2804821695272739,0.9046407798281402
partial_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,humidity,1.5237080924437396,1.0369475025397081,0.8230186506710727
partial_finetune,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",8,temperature,0.399622010804224,0.2704699154083545,0.9095894118561217
partial_finetune,lab2_active_1_6_8,"Lab2 active set [1, 6, 8]",10,humidity,1.650493178067201,1.2005588824932392,0.7916741086011009
partial_finetune,lab2_active_1_6_8,"Lab2 active set [1, 6, 8]",10,temperature,0.4477284399714864,0.3487288069266539,0.8861307320502768
partial_finetune,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",8,humidity,1.631359147976266,1.1230168571838965,0.7947846391631632
partial_finetune,lab2_active_1_6_8_10_11,"Lab2 active set [1, 6, 8, 10, 11]",8,temperature,0.440916201118725,0.32696747894470507,0.889246023571067
partial_finetune,lab2_active_1_6_9,"Lab2 active set [1, 6, 9]",10,humidity,1.460067800312441,1.0419265169363756,0.8325250393554134
partial_finetune,lab2_active_1_6_9,"Lab2 active set [1, 6, 9]",10,temperature,0.4002641821416658,0.28079948173119473,0.9066925817107552
partial_finetune,lab2_active_1_7,"Lab2 active set [1, 7]",11,humidity,1.477098814292235,1.0764559048872728,0.8324226653916905
partial_finetune,lab2_active_1_7,"Lab2 active set [1, 7]",11,temperature,0.41881700243179765,0.2936236342558494,0.9009084847482993
partial_finetune,lab2_active_1_7_10,"Lab2 active set [1, 7, 10]",10,humidity,1.4840097280433158,1.0123669046622057,0.8304060853452554
partial_finetune,lab2_active_1_7_10,"Lab2 active set [1, 7, 10]",10,temperature,0.4022552974410126,0.2766987005105385,0.9084594822712321
partial_finetune,lab2_active_1_7_11,"Lab2 active set [1, 7, 11]",10,humidity,1.5846790361257037,1.1013162640424876,0.8051883730700169
partial_finetune,lab2_active_1_7_11,"Lab2 active set [1, 7, 11]",10,temperature,0.41727063511984686,0.28626413757984454,0.9008160192867523
partial_finetune,lab2_active_1_7_12,"Lab2 active set [1, 7, 12]",10,humidity,1.5084842134695327,1.066324078119718,0.8255647121345582
partial_finetune,lab2_active_1_7_12,"Lab2 active set [1, 7, 12]",10,temperature,0.4007493382989956,0.2805501956206102,0.9089559547357035
partial_finetune,lab2_active_1_7_13,"Lab2 active set [1, 7, 13]",10,humidity,1.559662980845236,1.0575660512997553,0.8071191983445384
partial_finetune,lab2_active_1_7_13,"Lab2 active set [1, 7, 13]",10,temperature,0.4238795950684186,0.28592485991808086,0.8942450292419584
partial_finetune,lab2_active_1_7_8,"Lab2 active set [1, 7, 8]",10,humidity,1.4939449938741043,1.0355319380760193,0.8292284725996358
partial_finetune,lab2_active_1_7_8,"Lab2 active set [1, 7, 8]",10,temperature,0.40359179791076844,0.2772737374672523,0.9073646097890429
partial_finetune,lab2_active_1_7_9,"Lab2 active set [1, 7, 9]",10,humidity,1.5403509478677841,1.21339606321775,0.8202363670667604
partial_finetune,lab2_active_1_7_9,"Lab2 active set [1, 7, 9]",10,temperature,0.424783593373267,0.32250693096564365,0.8981040554233585
partial_finetune,lab2_active_1_7_9_11_13,"Lab2 active set [1, 7, 9, 11, 13]",8,humidity,1.459344194979412,0.9856362617932833,0.8361797200211393
partial_finetune,lab2_active_1_7_9_11_13,"Lab2 active set [1, 7, 9, 11, 13]",8,temperature,0.3923223448753,0.2657558425114705,0.911246402019731
partial_finetune,lab2_active_1_8,"Lab2 active set [1, 8]",11,humidity,1.5463995936417487,1.1034138386066144,0.8139101050367678
partial_finetune,lab2_active_1_8,"Lab2 active set [1, 8]",11,temperature,0.4264784696699046,0.32337315953694856,0.8958852670933015
partial_finetune,lab2_active_1_8_10,"Lab2 active set [1, 8, 10]",10,humidity,1.5192933450321742,1.0140390121019804,0.8231629346306725
partial_finetune,lab2_active_1_8_10,"Lab2 active set [1, 8, 10]",10,temperature,0.4138449431257243,0.29769564821169925,0.9028890060119323
partial_finetune,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",10,humidity,1.6689303006991745,1.2169685822266798,0.7808788488673096
partial_finetune,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",10,temperature,0.45953043261514204,0.35328569091283357,0.8781250759591269
partial_finetune,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",10,humidity,1.5370072329193358,1.0899735230665941,0.8166676211818208
partial_finetune,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",10,temperature,0.41381072855517215,0.3138205214188649,0.9018528903936276
partial_finetune,lab2_active_1_8_13,"Lab2 active set [1, 8, 13]",10,humidity,1.6428159647169238,1.1409975519547095,0.7909333035505628
partial_finetune,lab2_active_1_8_13,"Lab2 active set [1, 8, 13]",10,temperature,0.4636921139943586,0.3558184825457059,0.876961795831411
partial_finetune,lab2_active_1_8_9,"Lab2 active set [1, 8, 9]",10,humidity,1.4385383015225095,1.0567983709848845,0.8414359638261951
partial_finetune,lab2_active_1_8_9,"Lab2 active set [1, 8, 9]",10,temperature,0.39093750969758195,0.27406237446344817,0.9122651702809423
partial_finetune,lab2_active_1_9,"Lab2 active set [1, 9]",11,humidity,1.490388584055606,1.186814363186176,0.8290977669594339
partial_finetune,lab2_active_1_9,"Lab2 active set [1, 9]",11,temperature,0.4057914987437922,0.30052582919597626,0.9045200436550989
partial_finetune,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",10,humidity,1.4212476037630013,1.0308897632818956,0.8467527644193465
partial_finetune,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",10,temperature,0.3941610879067434,0.2741270363330841,0.9113359119614783
partial_finetune,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",10,humidity,1.460662922564962,1.042942395577064,0.8368188370145623
partial_finetune,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",10,temperature,0.3969590662530062,0.2716479588013429,0.9082710466220661
partial_finetune,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",10,humidity,1.5354474065322905,1.1751621411396906,0.8188816538531578
partial_finetune,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",10,temperature,0.400294167965829,0.2907291937332887,0.9065625453193312
partial_finetune,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",10,humidity,1.4720755390117946,1.0523306314761822,0.8328568415448565
partial_finetune,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",10,temperature,0.4094899607796672,0.29225436655374676,0.9002955183474796
partial_finetune,lab2_active_2_10,"Lab2 active set [2, 10]",11,humidity,1.7394231298722482,1.193301755648393,0.7694036455801705
partial_finetune,lab2_active_2_10,"Lab2 active set [2, 10]",11,temperature,0.45134977292274947,0.3261521871273334,0.8825978088627545
partial_finetune,lab2_active_2_10_11,"Lab2 active set [2, 10, 11]",10,humidity,1.8389418792220265,1.3252964203174298,0.7411421682089364
partial_finetune,lab2_active_2_10_11,"Lab2 active set [2, 10, 11]",10,temperature,0.4512459464848888,0.3361774132801936,0.8846656800404056
partial_finetune,lab2_active_2_10_12,"Lab2 active set [2, 10, 12]",10,humidity,1.683829004468256,1.0965467508022602,0.7853876845482658
partial_finetune,lab2_active_2_10_12,"Lab2 active set [2, 10, 12]",10,temperature,0.43078943867737246,0.2964647079889591,0.8949262612299204
partial_finetune,lab2_active_2_10_13,"Lab2 active set [2, 10, 13]",10,humidity,1.75531701294195,1.181596279144287,0.766147032316079
partial_finetune,lab2_active_2_10_13,"Lab2 active set [2, 10, 13]",10,temperature,0.46280900785324686,0.33189395184700304,0.8776629565367725
partial_finetune,lab2_active_2_11,"Lab2 active set [2, 11]",11,humidity,1.9352177632704928,1.4718265991944532,0.7105324420503382
partial_finetune,lab2_active_2_11,"Lab2 active set [2, 11]",11,temperature,0.5281425967626591,0.4437424884392665,0.8435123606324676
partial_finetune,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",10,humidity,1.7146013895113892,1.1506699002706087,0.7753592947344697
partial_finetune,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",10,temperature,0.43660987296549997,0.30956478875416976,0.8905915211962923
partial_finetune,lab2_active_2_11_13,"Lab2 active set [2, 11, 13]",10,humidity,1.9464678858154432,1.517647115083841,0.7053708055068597
partial_finetune,lab2_active_2_11_13,"Lab2 active set [2, 11, 13]",10,temperature,0.5233978635023478,0.428347654067553,0.8447535423970673
partial_finetune,lab2_active_2_12,"Lab2 active set [2, 12]",11,humidity,1.6730947988504963,1.1352018484702477,0.7872270724462211
partial_finetune,lab2_active_2_12,"Lab2 active set [2, 12]",11,temperature,0.44257761735505147,0.3144107105640265,0.8844660761681867
partial_finetune,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",10,humidity,1.7382317650843977,1.2001582384109497,0.7707357944004285
partial_finetune,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",10,temperature,0.4546725013859725,0.3193659954346143,0.8789994345038552
partial_finetune,lab2_active_2_13,"Lab2 active set [2, 13]",11,humidity,1.9535162211863062,1.5007308538143451,0.7064582435348921
partial_finetune,lab2_active_2_13,"Lab2 active set [2, 13]",11,temperature,0.5928777461042489,0.5122181543937097,0.800324543040282
partial_finetune,lab2_active_2_3,"Lab2 active set [2, 3]",11,humidity,1.723578321282159,1.1888610766484187,0.773234421570091
partial_finetune,lab2_active_2_3,"Lab2 active set [2, 3]",11,temperature,0.5162728584873775,0.4056877803343993,0.8462920455678595
partial_finetune,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",10,humidity,1.7015696207968942,1.094321466409243,0.78244175799743
partial_finetune,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",10,temperature,0.4629814172295251,0.3313742486330179,0.8780474772617619
partial_finetune,lab2_active_2_3_11,"Lab2 active set [2, 3, 11]",10,humidity,1.7488935656793114,1.1884275353871858,0.765710294349743
