transfer_mode,protocol_name,display_name,masked_total,sensor,variable,rmse,mae,r2
partial_finetune,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,12,temperature,0.49761410030165254,0.379684716463089,0.85059041768454
partial_finetune,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,13,humidity,1.0637103087464805,0.6743679642677307,0.909205535194495
partial_finetune,lab2_active_1_2_4,"Lab2 active set [1, 2, 4]",10,13,temperature,0.42000096485617483,0.3340472877025604,0.891768064460142
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,1,humidity,1.126160870411298,0.658056914806366,0.9118739000647047
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,1,temperature,0.27666058821397016,0.1886967122554779,0.948265382322475
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,2,humidity,1.6041673272201697,1.1240274906158447,0.7853993502117715
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,2,temperature,0.38570844285376943,0.2793579399585724,0.9250514266784571
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,3,humidity,1.535382358507615,1.3196961879730225,0.8209103407169271
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,3,temperature,0.4347346134556008,0.35065576434135437,0.8930869926207565
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,4,humidity,2.0863320195444364,1.4158252477645874,0.5642412138706348
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,4,temperature,0.6024554424904685,0.36061927676200867,0.8629033859075922
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,5,humidity,1.5596801489823215,1.2117432355880737,0.820041825761242
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,5,temperature,0.5858825657842129,0.4858163595199585,0.7754699955034394
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,6,humidity,2.0717154877307045,1.2581067085266113,0.6989621274999513
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,6,temperature,0.5320883755257045,0.388576865196228,0.854249122319373
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,7,humidity,2.4600804365390054,1.624053716659546,0.6128531303085177
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,7,temperature,0.5513605899125534,0.38356614112854004,0.8256950201814004
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,8,humidity,1.6130095985160118,1.0076358318328857,0.8188010385402423
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,8,temperature,0.3807699440837913,0.2549212872982025,0.9125543473045452
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,9,humidity,2.1916113228814718,1.517204999923706,0.6947700334067469
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,9,temperature,0.5488803607884778,0.39668866991996765,0.8293262801513481
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,10,humidity,2.1552409146702267,1.3633475303649902,0.7029574116233238
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,10,temperature,0.5101043335930763,0.370373398065567,0.8615364233502127
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,11,humidity,1.4307975420347647,0.9387364983558655,0.8440031525333878
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,11,temperature,0.3688201118347001,0.30640196800231934,0.9301185846018653
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,12,humidity,1.670150223673925,0.9867221713066101,0.8162104204574616
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,12,temperature,0.44718569245363,0.3313683867454529,0.8793384539405036
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,13,humidity,1.1929978042991622,0.729165256023407,0.8857932144254095
partial_finetune,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",10,13,temperature,0.3681438248230032,0.2807635962963104,0.916844713942356
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,1,humidity,1.1132282980656738,0.8284357786178589,0.91388631721273
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,1,temperature,0.4200512176744402,0.3686239719390869,0.8807410031983358
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,2,humidity,1.660810059101865,1.452040672302246,0.769976798622291
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,2,temperature,0.3993626307271907,0.3316121995449066,0.9196511080363987
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,3,humidity,1.4064030034223043,1.1624120473861694,0.8497352868092817
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,3,temperature,0.4571608009286571,0.38437652587890625,0.8817720745411157
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,4,humidity,2.0918365389271742,1.303542137145996,0.5619387965491784
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,4,temperature,0.5605690184150517,0.38009577989578247,0.8813042902967674
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,5,humidity,1.5335918346826425,1.2267735004425049,0.8260116832727057
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,5,temperature,0.5518795723039867,0.43952837586402893,0.8007759019502413
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,6,humidity,1.898774858805478,1.1925687789916992,0.747123873211639
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,6,temperature,0.5193066505876747,0.3735317587852478,0.8611674159430711
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,7,humidity,1.8905985176186342,1.358107089996338,0.7713475996389507
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,7,temperature,0.49686115713449797,0.38007447123527527,0.8584504720982802
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,8,humidity,1.6251752465458835,1.1445081233978271,0.8160574388438523
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,8,temperature,0.4012497407549915,0.27757126092910767,0.902894815459467
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,9,humidity,2.346172759014737,1.786802053451538,0.6501997801172239
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,9,temperature,0.5930243123073795,0.44621217250823975,0.80076931209754
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,10,humidity,2.105575756970303,1.471482276916504,0.716489713823712
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,10,temperature,0.5263917029055909,0.3864055275917053,0.8525531179857371
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,11,humidity,1.4141782428729968,1.0050654411315918,0.8476060407351231
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,11,temperature,0.36957159568113074,0.3144683837890625,0.9298335258654027
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,12,humidity,1.5879756815559276,1.0718499422073364,0.833851094997089
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,12,temperature,0.4433715079239673,0.3432883322238922,0.8813879912822513
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,13,humidity,1.0708692453104431,0.653992235660553,0.9079792982768113
partial_finetune,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",10,13,temperature,0.35236507571150255,0.2811107337474823,0.9238200698815386
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,1,humidity,1.1715795526003725,0.8580819368362427,0.9046222113071989
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,1,temperature,0.28323833641303503,0.20434723794460297,0.9457761006659093
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,2,humidity,1.2744614398670793,0.9080494046211243,0.8645481017042738
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,2,temperature,0.3929104134125069,0.28820526599884033,0.922226408723715
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,3,humidity,1.1396529353689626,0.7364234328269958,0.9013305607702938
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,3,temperature,0.36562501956254956,0.24821381270885468,0.9243770023783973
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,4,humidity,1.9247226862130664,0.9735782742500305,0.62913518057319
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,4,temperature,0.6014476022356526,0.3215915858745575,0.8633616938956834
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,5,humidity,1.4108280261924382,0.929714560508728,0.8527522493213637
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,5,temperature,0.4127531943506654,0.2899108827114105,0.8885617984467715
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,6,humidity,1.916703438060585,1.3139501810073853,0.7423259256418839
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,6,temperature,0.4547120451446959,0.29670464992523193,0.8935571293045628
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,7,humidity,2.1832355894772686,1.2697720527648926,0.6950853153801817
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,7,temperature,0.5515983148461259,0.3838309049606323,0.8255446794601972
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,8,humidity,1.560936794338124,0.9920239448547363,0.8303114814181312
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,8,temperature,0.39074026314580845,0.2909877300262451,0.9079149257516356
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,9,humidity,2.1189765831525205,1.4330719709396362,0.7146667261613429
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,9,temperature,0.5167028259370609,0.3540467619895935,0.8487508555669927
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,10,humidity,1.987200190165721,1.2371271848678589,0.7474715398953868
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,10,temperature,0.45230231745950844,0.30049577355384827,0.891138291675917
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,11,humidity,1.235901190879082,0.8167113065719604,0.883606977439745
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,11,temperature,0.29421770268849956,0.19034455716609955,0.95552969813312
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,12,humidity,1.5307491028188256,0.9786946177482605,0.84561047343149
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,12,temperature,0.37577098824493493,0.24349045753479004,0.9147999983160039
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,13,humidity,1.1802627979627858,0.9316222071647644,0.8882184683191274
partial_finetune,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",10,13,temperature,0.3061877143541416,0.2130892127752304,0.9424784804918306
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,1,humidity,1.174314274458824,0.9441072344779968,0.9041764282620162
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,1,temperature,0.2737713002492485,0.201713427901268,0.9493403129244133
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,2,humidity,1.5620493429696214,1.1373244524002075,0.7965202370810847
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,2,temperature,0.3780306698439212,0.28086167573928833,0.9280055328397835
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,3,humidity,1.190325487566234,0.896760106086731,0.8923611845930146
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,3,temperature,0.4319121770963377,0.3479483723640442,0.894470711437215
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,4,humidity,1.823351897099273,1.0248242616653442,0.6671716766582397
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,4,temperature,0.5972771533080514,0.3641200363636017,0.8652500375868216
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,5,humidity,1.515044268222573,1.2082122564315796,0.8301947417940387
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,5,temperature,0.5236383024480689,0.45145362615585327,0.8206439431261443
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,6,humidity,1.7798584304189404,1.0924625396728516,0.7778062666783557
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,6,temperature,0.4466515869589003,0.32053956389427185,0.8972974016356516
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,7,humidity,2.115987740414445,1.2110825777053833,0.7135799475618895
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,7,temperature,0.48013930152105605,0.32279515266418457,0.8678178375209014
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,8,humidity,1.5857886634478218,1.0063244104385376,0.8248652087710903
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,8,temperature,0.4036790670024059,0.28308916091918945,0.9017154256595262
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,9,humidity,2.1347552383882156,1.4461899995803833,0.7104015081767829
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,9,temperature,0.524312725256711,0.3641760051250458,0.8442629061320364
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,10,humidity,2.186332718171486,1.3633174896240234,0.6943252393520385
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,10,temperature,0.5228296422798697,0.37700697779655457,0.8545418956507727
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,11,humidity,1.3293553207511937,0.8381727337837219,0.8653390708545255
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,11,temperature,0.35432446928561206,0.29304230213165283,0.9355037052987702
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,12,humidity,1.6916056244584141,0.9971123337745667,0.8114580362309082
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,12,temperature,0.47090844072929355,0.3574250340461731,0.866196939958772
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,13,humidity,1.1731809841123615,0.7741951942443848,0.889555866413359
partial_finetune,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",10,13,temperature,0.3881421144984465,0.29897260665893555,0.9075650174291753
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,1,humidity,1.142311156294065,0.9526759386062622,0.9093281400377353
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,1,temperature,0.2569915242207589,0.18831393122673035,0.9553599904075487
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,2,humidity,1.0993800084974263,0.8231365084648132,0.8992076937459906
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,2,temperature,0.3280797768264336,0.23913848400115967,0.9457744489186847
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,3,humidity,1.0280393269100385,0.6718322038650513,0.9197108485445827
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,3,temperature,0.3579222298494351,0.24239137768745422,0.9275298007909695
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,4,humidity,1.812139606819823,0.9711835980415344,0.67125238717753
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,4,temperature,0.5811924875170309,0.29680514335632324,0.8724099453252142
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,5,humidity,1.2381469942591652,0.8088691234588623,0.8865916751375603
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,5,temperature,0.414721899582159,0.30386850237846375,0.8874962112788002
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,6,humidity,1.7009268057502938,1.4495351314544678,0.7970765960691586
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,6,temperature,0.39985103068369765,0.2776615619659424,0.9176923730241695
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,7,humidity,1.5858071560218436,1.1868553161621094,0.8391289532480687
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,7,temperature,0.39594397337092,0.28661835193634033,0.91011114819258
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,8,humidity,1.4160679879865732,0.9249043464660645,0.860347080602401
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,8,temperature,0.33353046335080927,0.23367367684841156,0.9329059645522719
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,9,humidity,2.2565153943311613,1.6118431091308594,0.6764237051719659
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,9,temperature,0.5829487424027924,0.44400733709335327,0.80748170800725
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,10,humidity,2.0863660736432403,1.4279870986938477,0.7216391736578451
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,10,temperature,0.48318342571146916,0.3209380507469177,0.875765685213185
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,11,humidity,1.2955041097136326,0.9655575752258301,0.8721098663411071
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,11,temperature,0.2806074697290802,0.18074247241020203,0.9595488441643957
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,12,humidity,1.6269688050246056,1.1703300476074219,0.8255912608939274
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,12,temperature,0.38904059474819597,0.24724504351615906,0.9086764199942902
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,13,humidity,1.2988059594120143,1.134060025215149,0.8646366220464741
partial_finetune,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",10,13,temperature,0.3026531602763822,0.20571278035640717,0.9437988416398012
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,1,humidity,1.0515402849636761,0.7893908619880676,0.923165629638759
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,1,temperature,0.32033503848540645,0.22055502235889435,0.9306421620320341
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,2,humidity,1.4467436432172263,0.9288670420646667,0.8254519944388388
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,2,temperature,0.37718855468172724,0.2659572660923004,0.9283259291443556
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,3,humidity,1.0221158295068753,0.8579630851745605,0.9206334212738334
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,3,temperature,0.35358314501628285,0.27803465723991394,0.9292762587585265
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,4,humidity,1.9379880967143714,1.1631053686141968,0.6240054906649921
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,4,temperature,0.6903325164918412,0.40230652689933777,0.8199912924684285
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,5,humidity,1.588344982874373,1.2431449890136719,0.8133662598322184
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,5,temperature,0.459783110695266,0.38611629605293274,0.8617200363444251
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,6,humidity,1.8048613493441665,1.2283037900924683,0.7715197898071637
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,6,temperature,0.47403603919355664,0.3169163763523102,0.884317841237998
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,7,humidity,2.0933010701813446,1.4992649555206299,0.7196887391547058
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,7,temperature,0.5211624980912698,0.36124563217163086,0.8442655577222001
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,8,humidity,1.6278214535949376,1.1439926624298096,0.8154579428550004
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,8,temperature,0.4500699810078571,0.3499470055103302,0.8778276349780408
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,9,humidity,2.4491468111756083,1.8706986904144287,0.6188203054357668
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,9,temperature,0.6653919600038571,0.5559893846511841,0.7491775880753762
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,10,humidity,2.036579125245624,1.372756838798523,0.734765722629054
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,10,temperature,0.5286077820812329,0.4001334607601166,0.8513090237336132
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,11,humidity,1.3104146558122516,1.0351113080978394,0.8691490346186375
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,11,temperature,0.3179599971644391,0.21606379747390747,0.9480629305172062
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,12,humidity,1.5585703453658604,1.1159604787826538,0.8399474391223167
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,12,temperature,0.43501719953252654,0.3105646073818207,0.8858158189871032
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,13,humidity,1.273992686563577,1.1694177389144897,0.8697593711111379
partial_finetune,lab2_active_1_3,"Lab2 active set [1, 3]",11,13,temperature,0.33086153320185085,0.22177313268184662,0.9328343208518999
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,1,humidity,1.2091886135259253,0.9879180192947388,0.8984004516644706
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,1,temperature,0.299351713453537,0.21125222742557526,0.939431035061811
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,2,humidity,1.4883169735603508,0.9916960597038269,0.8152763227008332
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,2,temperature,0.3578969164555349,0.2547013759613037,0.9354701047876268
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,3,humidity,1.2292410402372929,0.8389002084732056,0.8852080234708796
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,3,temperature,0.39439561608622054,0.2881382703781128,0.9120073796861354
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,4,humidity,1.9670263950107083,1.2716586589813232,0.6126534718575218
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,4,temperature,0.6834203445660589,0.40605872869491577,0.8235780260051544
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,5,humidity,1.6669547865101695,1.2003669738769531,0.7944354911536083
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,5,temperature,0.4585329798606844,0.3696255683898926,0.8624709666444952
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,6,humidity,1.782750484848973,1.1830428838729858,0.7770836080586214
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,6,temperature,0.4533215786950319,0.3350798785686493,0.8942071232284413
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,7,humidity,2.1805260798681934,1.5769572257995605,0.6958416727869379
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,7,temperature,0.5338346214128037,0.41795098781585693,0.836600087774155
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,8,humidity,1.573700395912828,0.9842894077301025,0.8275250839352514
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,8,temperature,0.4088611318719837,0.27486899495124817,0.8991758587294942
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,9,humidity,2.2583397906259184,1.6161094903945923,0.6759002536833547
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,9,temperature,0.5938164523231759,0.45000743865966797,0.8002367068679717
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,10,humidity,2.036579125245624,1.372756838798523,0.734765722629054
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,10,temperature,0.5286077820812329,0.4001334607601166,0.8513090237336132
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,11,humidity,1.1677733803337709,0.7425234913825989,0.896085394356462
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,11,temperature,0.310870883265572,0.2104867398738861,0.9503530482286469
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,12,humidity,1.4320962761050018,0.8166848421096802,0.8648692326554569
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,12,temperature,0.40915295643312305,0.2838776707649231,0.8989899702294673
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,13,humidity,1.0421780793137396,0.7718881368637085,0.9128441590630831
partial_finetune,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",10,13,temperature,0.3252756632379067,0.2221638560295105,0.9350830687463196
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,1,humidity,1.1150289102407198,0.7569304704666138,0.9136075158997856
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,1,temperature,0.34759784593666465,0.24176962673664093,0.9183340881886707
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,2,humidity,1.7270423602070637,1.245682954788208,0.7512645429508696
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,2,temperature,0.39473722765301394,0.3075983226299286,0.9215015256356793
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,3,humidity,1.7190509879387814,1.4098622798919678,0.7755007238545443
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,3,temperature,0.5664110906986036,0.5049988627433777,0.8185129727339381
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,4,humidity,2.2245962998271374,1.3320635557174683,0.5045706798823656
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,4,temperature,0.6864742082333765,0.40984487533569336,0.8219978277477247
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,5,humidity,2.2248987239119535,1.6961116790771484,0.6337977467036839
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,5,temperature,0.5886434253280424,0.4733824133872986,0.7733489087843137
partial_finetune,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",10,6,humidity,2.0916671641477116,1.496798038482666,0.6931359084843902
